"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"¿øÁÖ","¿ùÆò±Õ","",".036",".029",".023",".024",".019",".016",".013",".013",".015",".023",".03",".031",".037",".036",".024",".022",".019",".016",".011",".012",".016",".026",".026",".03",".031",".028",".022",".022",".017",".013",".011",".011",".015",".023",".027",".033",".039",".031",".028",".024",".019",".015",".012",".016",".016",".021",".028",".034",".036",".029",".027",".025",".017",".014",".017",".017",".017",".019",".028",".033",".033",".027",".029",".022",".022",".015",".01",".012",".015",".025",".025",".032",".033",".029",".031",".022",".017",".014",".012",".011",".016",".021",".029",".03",".031",".03",".025",".017",".015",".014",".013",".011",".015",".019",".027",".027",".028",".027",".02",".017",".015",".014",".012",".012",".013","0.016*",".024",".024",".029",".024",".018",".015",".015",".011",".009",".009",".009",".013",".023",".027",".025",".022",".017",".014","0.010*","0.010*",".009",".008",".009",".015",".019",".026",".022",".02",".017",".013",".01",".008",".007",".007",".008",".012",".019",".021",".025",".019",".017",".013",".01",".008",".008",".008",".01",".013",".02",".023",".0225",".0213",
"µ¿ÇØ","¿ùÆò±Õ","",".02",".024",".021",".024",".021",".025",".017",".02",".02",".023",".024",".021",".018",".023",".021",".02",".02",".022",".018",".017",".019",".026",".023",".019",".019",".019",".02",".021",".019",".014",".014",".012",".015",".019",".015",".016",".015",".015",".015",".013",".014",".011",".012",".012",".016",".016",".015",".016",".018",".02",".018",".022",".018",".014",".019",".015",".017",".022",".023",".017",".02",".02",".024",".02",".02",".015",".013",".017",".016",".019",".016",".021",".018",".017",".019",".017",".019",".015",".013",".014",".015",".018",".018",".018",".016",".014",".018",".014",".014",".015",".016","0.010*","0.020**",".017",".021",".017",".018",".017",".017",".015",".013",".015",".013",".014",".014",".016",".023",".02",".02",".018",".015",".017",".017",".014",".013",".013",".013",".015","0.019*",".018",".015",".015",".012",".011",".011",".011",".009",".011",".009",".014",".017",".015",".016",".014",".015",".012",".011",".01",".011",".01",".008",".011",".016",".016",".017",".012",".017",".012",".013",".01",".009",".011",".007",".01",".017",".013",".0141",".0182",
"»ïÃ´","¿ùÆò±Õ","",".019",".019",".017",".017",".013",".01",".01",".013",".012",".015",".018",".018",".018",".019",".017",".016",".017",".015",".013",".011",".011",".015",".017",".018",".018",".017",".017",".017",".017",".013",".013",".012",".012",".014",".017",".024",".02",".019",".019",".016",".014",".014",".014",".011",".013",".014",".016",".018",".018",".016",".016",".016",".014",".013",".015",".013",".013",".017",".022",".021",".022",".021",".023",".02",".02",".018",".016",".015",".013",".017",".018",".02",".02",".02",".02",".017",".016",".015",".013",".008",".01",".015",".018",".021",".019",".012",".013",".012",".015",".013",".013",".008","0.017**",".013",".019",".02",".018",".017",".016",".014",".012",".014",".011",".01",".01",".012",".019",".019",".019",".018",".016",".014",".014",".012",".01",".009",".008",".01",".016",".017",".015",".015",".011",".01",".009",".011",".008",".01",".007",".01",".014",".015",".014",".013",".013",".011",".01",".01",".008",".008",".007",".009",".014",".014",".016",".012",".014",".011",".01",".008",".008",".009",".007",".008",".015",".014",".0152",".0155",
"ÆòÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".017",".013",".012",".008",".007",".006",".004",".004",".003",".009",".015",".016",".018",".012",".011",".008",".007",".007",".007",".006",".006",".007",".012",".017",".014",".011",".011",".008",".007",".005","0.008**",".009",".007",".008",".014",".015",".01",".011",".009",".007",".006",".005",".005",".005",".004",".007",".013",".013",".014",".01",".01",".008",".007",".007",".006",".006",".004",".005",".013",".016",".013",".0119",
"¾ç¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".009",".008",".008",".007",".008",".006",".005",".005",".005",".006",".008",".009",".008",".008",".007",".006",".005",".006",".005",".005",".004",".006",".008",".008",".007",".008",".007",".006",".005",".005",".004",".006",".004",".006",".007",".007",".009",".007",".008",".006",".006",".005",".005",".005",".007",".009",".007",".006",".0062",".0081",
"¼ÓÃÊ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.015*",".015",".012",".01",".009",".008",".007",".008",".008",".01",".016",".016",".012",".011",".01",".008",".006",".008",".006",".009",".007",".011",".01",".01",".011",".011",".011",".008",".006",".006",".005",".006",".006",".009",".012",".012",".016",".011",".011",".009",".007",".006",".005",".007",".006",".007",".011",".009",".0113",".0142",
"¿µ¿ù","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".016",".011",".01",".007",".005",".005",".004",".004",".003",".006",".012",".016",".013",".01",".009",".007",".005",".004",".004",".005",".004",".008",".01",".016",".01",".012",".01",".007",".006",".007",".005",".006",".006",".009",".012",".012",".013",".007",".006",".007",".005",".005",".005",".005",".005",".005",".01",".016",".013",".013",
"Ã¶¿ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".014",".011",".011",".008",".007",".005",".005",".005",".006",".008",".01",".009",".007",".007",".008",".008",".005",".005",".003",".003",".004",".007",".013",".014",".011",".01",".01",".009",".006",".006",".005",".005",".005",".007",".009",".011",".01",".009",".007",".006",".006",".006",".005",".005",".007",".01",".008",".011",".0108",".0101",
"È«Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".022",".018",".012",".012",".01",".009",".009",".009",".014",".017",".022",".022",".017",".015",".012",".009",".009",".007",".008",".009",".013",".018",".023",".019",".018",".016",".011",".008",".007",".006",".007",".007",".011",".019",".019",".021",".017",".013",".011",".008",".006",".007",".007",".003",".004",".019",".021",".0206",".0196",
"È­Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".009",".006",".005",".003",".003",".003",".003",".005",".01",".014",".011",".009",".008",".006",".004",".004",".003",".002",".003",".006",".01",".013",".012",".011",".009",".006",".004",".004",".003",".003",".003",".005",".011",".012",".014",".011",".009",".007",".005","0.005*",".003",".003",".006",".007",".009",".013",".0157",".0123",
"ÅÂ¹é","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".012",".01",".009",".008",".008",".005",".007",".008",".009",".013",".012",".012",".012",".01",".008",".006",".006",".005",".005",".006",".009",".011",".012",".01",".013",".01",".008",".006",".006",".005",".004",".004",".007",".01",".01",".012",".01",".008",".007",".008",".006",".006",".006",".006",".011",".011",".01",".0105",".0123",
"ÀÎÁ¦","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.007*",".007",".005",".003",".003",".003",".004",".008",".009",".008",".007",".006",".005",".004",".003",".002",".002",".003",".005",".008",".01",".007",".008",".007",".005",".004",".004",".003",".003",".003",".005",".009",".009",".01",".007",".007",".006",".005",".004",".003",".004",".004",".005",".007",".009",".0101","0.0108*",
"µµÆò±Õ","¿ùÆò±Õ","",".027",".024",".019",".02",".016",".016",".013",".014",".014",".019",".024",".024",".026",".028",".02",".019",".017",".015",".012",".012",".014",".021",".02",".021",".024",".022",".018",".018",".016",".012",".011",".01",".012",".017",".019",".024",".028",".023",".021",".017",".015",".012",".012",".012",".013",".016",".021",".025",".026",".022",".02",".019",".016",".014",".015",".013",".014",".019",".025",".024",".025",".023",".024",".019",".018",".014",".011",".012",".013",".02",".019",".025",".024",".022",".023",".018",".016",".014",".011",".01",".013",".018",".024",".023",".022",".02",".019",".014",".014",".013",".011",".009","0.013*",".015",".022",".023",".023",".02",".018",".014",".013",".012",".01",".01",".01",".015",".022",".02",".02",".015",".014",".011",".01",".008",".007",".007",".007",".009",".015",".017",".015",".013",".011",".009",".007",".007",".006",".006",".006",".01",".014",".016",".014",".013",".012",".009",".007",".006",".006",".006",".005",".008",".013",".014",".017",".013",".012",".009",".008",".007",".006",".006",".006",".008",".013",".015",".0153",".0152",
"±«»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".016",".013",".009",".008",".007",".006",".007",".008",".01",".014",".018",".017",".013",".01",".009",".006",".006",".005",".004",".006",".01",".014",".018",".015",".014",".011",".008",".006",".006",".004",".004",".004",".006",".01",".013",".017",".013",".011",".009",".006",".005",".004",".004",".005",".008",".012",".015",".0131",".0131",
"À½¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".018",".014",".011",".011",".008",".007",".007",".009",".012",".019",".021",".02",".016",".013",".012","0.008*",".008",".007",".005",".008",".012",".016",".019",".016",".015",".014",".011",".009",".008",".007",".007",".007",".01",".014",".017",".019",".015",".013",".01",".009",".007",".006",".006",".008",".011",".015",".02",".0164",".0166",
"Ã»ÁÖ","¿ùÆò±Õ","",".034",".028",".022",".024",".017",".018",".014",".015",".019",".026",".033",".032",".034",".038",".026",".024",".019",".017",".015",".014",".019",".028",".028",".032",".032",".031",".026",".023",".022",".016",".018","0.013*",".02",".027",".03",".034",".041",".032",".03",".024",".023",".02","0.014*",".016",".017",".02",".028",".032","0.036*",".027",".027",".025",".019",".016",".013",".012",".016",".021",".03",".028",".029",".022",".024",".017",".018",".015",".009",".012",".014",".021",".022",".026",".025",".023",".025",".02",".017",".015",".014","0.014*",".014",".02",".026",".026",".026",".025",".024",".02",".017",".015",".014",".014",".016",".015",".02",".023",".03",".026",".019",".017",".014",".019",".018",".018",".018",".022",".03",".027",".031",".031",".027",".021",".018",".015",".013",".013",".015",".019",".027",".03",".027",".026",".021",".016",".012",".012",".01",".009",".011",".018",".022",".025",".023",".021",".02",".015",".013",".011",".009",".01",".01",".016",".022",".022",".024",".018",".016",".012",".01",".007",".007",".008",".009",".014",".021",".023",".0209",".0206",
"ÃæÁÖ","¿ùÆò±Õ","",".034",".027",".019",".022",".019",".017",".012",".011",".016",".022",".028",".028",".03",".035",".024",".023",".019",".015",".013",".014",".019",".025",".027",".033",".031",".029",".025",".021",".019",".017",".013",".012",".018",".024",".027",".036",".042",".032",".03",".026",".024",".019",".014",".014",".02",".023",".03",".036",".041",".032",".027",".026",".021",".017",".018",".012",".018",".027",".035",".034",".033",".029",".031",".021",".017",".015",".013",".013",".017",".026",".026",".031",".029",".026",".028",".022",".017",".016",".013",".013",".016",".02",".033",".033",".031",".03",".028",".02",".017",".015",".013","0.013**",".018",".017",".032",".033",".034",".031",".023",".02",".017",".013",".014",".015",".017",".023",".032",".033",".037",".032",".024",".018",".019","0.019**",".011",".011",".014",".019",".027",".028",".026",".023",".015",".013","0.011*",".01",".008",".009",".011",".015",".019",".023",".02",".018",".017",".013","0.013**","0.01**","0.009**","0.009**","0.010**","0.014*",".017",".02",".02",".018",".017",".013",".011",".008",".008",".009",".011",".014",".021",".023",".0215",".0205",
"Á¦Ãµ","¿ùÆò±Õ","",".032",".025",".022",".023",".021",".019",".017",".017",".018",".024",".029",".03",".031",".032",".022",".023",".022",".019",".017",".017",".023",".028",".031",".031",".032",".031",".025",".026",".026",".021",".016",".015",".017",".024",".023",".027",".029",".023",".023",".02",".021",".02",".02",".027",".024","**",".041",".038",".031",".029",".03",".037",".034",".03",".022",".031",".036",".048",".055",".048",".05",".04",".044",".034",".027",".026",".014",".016",".019",".022",".023",".024",".022",".021",".024",".02",".021",".02",".016",".015",".017",".022",".03",".03",".027",".028",".027",".021",".02",".02",".018",".019",".011",".013",".016",".026",".033",".023","0.023*",".025",".022",".018",".019",".023",".02",".027",".032",".029",".036",".028",".025",".022",".019",".017",".011",".011",".009",".013",".026",".024",".021",".024",".02",".013",".01","",".011",".009",".011",".016",".019",".023",".02",".018",".017",".014",".013",".011",".01",".011",".011",".014",".018",".018",".022",".017",".016",".013",".012",".01",".009",".009",".013",".015",".022",".022",".0208",".0197",
"Ã»¿ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","",".008",".009",".013",".018",".022",".024",".024",".024",".02",".016",".016",".008",".009",".01",".016",".021",".019",".028",".034",".02",".024",".019",".02",".015",".008",".013",".017",".022",".026",".03",".032",".025",".021",".025",".018",".017",".014",".012",".017",".023",".03",".027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"´Ü¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","",".011",".018",".018",".021",".021",".018",".015",".015",".018",".014",".01",".011",".012",".016",".017",".021",".024",".019",".016",".015",".015",".013",".008",".01",".016",".018",".018",".02",".022",".018",".017",".016",".013",".01",".01",".011",".012",".017",".019",".02",".02",".016",".018",".013",".013",".014",".01",".012",".011",".012",".015",".018",".019",".016",".015",".012",".012",".011",".015",".017",".017",".02",".025",".026",".027",".025",".028",".021",".022",".025",".015",".012",".014",".016",".021",".022",".021",".021",".018",".014",".014",".016",".013",".013",".014",".015",".018",".019",".021",".017",".016",".012",".012",".009",".008",".008",".008",".013",".012",".013",".012",".011",".013",".009",".008",".008",".006",".006",".008",".011",".013",".016",".013",".012",".011",".01",".008",".008",".009",".009",".008",".015",".021",".022",".025",".017",".016",".014",".01",".008",".007",".008",".009",".011",".016",".018",".017",".0169",
"ÁøÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".011",".01",".013",".018",".024",".02",".025",".023",".02",".015",".008",".007",".003",".009",".016",".019",".025",".024",".027",".023",".021",".018",".013",".01",".011",".013",".016",".022",".033",".031",".031",".027",".021",".018",".016",".013",".011",".011",".015",".02",".026",".027",".026",".023",".014","0.010*",".009",".009",".008",".007",".01",".015",".02",".021",".02",".017",".015",".011",".01",".009","0.008**",".008",".009",".013",".018",".022",".024",".018",".015",".011",".009",".007",".007",".007",".01",".013",".019",".022",".0206",".0185",
"¿ÁÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".017",".014",".011",".009",".01",".017",".015",".021",".02",".021",".02",".016",".018",".013",".015",".017",".019",".02",".023",".032",".028",".028",".026",".022",".019",".018",".012",".01",".011",".012",".015",".021",".024",".022",".02",".019",".015",".012",".012",".013",".011",".016",".021",".02","0.018*","0.020*",".022",".023",".02",".016",".017",".013",".013",".013",".02",".024",".025",".026",".022",".022",".019",".016",".011",".011",".011",".013",".014",".019",".02",".0191",".0201",
"¿µµ¿","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".008",".009",".009",".01",".011",".011",".013",".019",".02",".02",".018",".016",".012",".009",".007",".005",".006",".007",".009",".014",".018",".017",".014",".013","0.010*",".008",".008",".006",".006",".007",".011",".013",".016",".015",".013",".012",".01",".009",".008",".006",".006",".006",".009",".013",".014","0.015*",".013",".012",".01",".008",".006",".006",".005",".006",".008",".013",".014",".0137",".0146",
"ÁõÆò","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".011",".009",".011",".016",".016",".014",".017",".027",".027",".028",".026",".022",".018",".017",".014",".011",".01",".011",".015",".022",".023",".022",".019",".017",".01",".008",".007",".006",".006",".007",".01",".018",".02",".02",".017",".016","0.014*","","",".008",".007",".007",".01",".014",".016",".017",".014",".012",".011",".009",".007",".006",".006",".006",".009",".014",".016",".014",".0141",
"º¸Àº","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".017",".015",".012",".009",".009",".009",".007",".007",".008",".01",".015",".017",".015",".013",".01",".009",".007",".008",".006",".007",".007",".011",".014",".016",".016",".014",".012",".009",".008",".007",".006",".006",".006",".009",".012",".014",".017",".014",".011","0.008*",".007",".005",".005",".005",".005",".008",".012",".015",".0133",".0128",
"µµÆò±Õ","¿ùÆò±Õ","",".033",".028",".021",".023",".018",".018",".014",".014",".018",".024",".031",".031",".032",".036",".025",".023",".018",".016",".014",".014",".018",".025",".025",".028",".03",".028",".024",".021",".02",".015",".015",".013",".018",".024",".026",".031",".037",".028",".027",".023",".022",".018",".013",".015",".018",".021",".029",".032",".035",".027",".026",".026",".02",".017",".015",".014",".018",".025",".033",".031",".031",".025",".028",".019",".018",".016",".011",".013",".015",".021",".022",".026",".025",".023",".025",".02",".017",".015",".014",".014",".015",".02",".027",".027",".027",".026",".025",".019",".016",".015",".013",".013",".016",".016",".023",".025",".029",".025",".02",".017",".014",".015",".016",".016",".017",".021",".029",".027",".029",".026",".022",".017",".016",".013",".01",".011",".012",".016",".023",".025",".023",".02",".016",".013",".01",".01",".008",".008",".01",".015",".018",".021",".019",".017",".016",".013",".011",".01",".008",".009",".009",".013",".018",".019",".021",".017",".015",".012",".01",".008",".007",".007",".009",".012",".018",".02",".0185",".0181",
"Ãµ¾È","¿ùÆò±Õ","",".022",".031",".025",".029",".024",".025",".016",".017",".021",".03",".029",".028",".028",".033",".02",".023",".021",".016",".012",".015",".018",".028",".029",".029",".034",".034",".031",".022",".021",".017",".014",".014",".023",".026",".027",".024",".025",".02",".019",".017",".016",".015",".01",".012",".015",".017",".03",".033",".034",".033",".03",".03",".018",".012",".011",".012",".018",".023",".026",".022",".025",".022",".025",".021",".019",".017",".013",".015",".025",".025",".031",".032",".026",".022",".023",".024",".023",".019",".017",".02",".024",".024",".026",".027",".026",".024",".026",".019",".016",".015",".015",".014",".018",".026",".03",".032",".032",".029",".025",".024",".019",".017",".014",".013",".016",".022",".033",".031",".034",".029",".028",".023",".021",".018",".014",".015",".016",".022",".028",".026",".025",".022","0.019*","0.015*","0.013*",".014",".012",".01",".012",".019",".023",".025",".024",".021",".022",".017",".014",".013",".011",".012",".011",".017","0.022*",".025",".027",".022",".02",".017",".013",".01",".01",".01",".013",".019",".025",".025",".024",".0255",
"´çÁø","¿ùÆò±Õ","",".019",".016",".013",".014",".013",".014",".01",".011",".011",".012",".013",".013",".009",".015",".008",".011",".012",".011",".009",".011",".01",".015",".014",".014",".015",".013",".012",".012",".017",".013",".01",".008",".009",".01",".014",".018",".016",".013",".012",".012",".013",".012",".006",".006",".01",".012",".011",".014",".014",".018",".011",".013",".009",".01",".009",".009",".011",".015",".016",".015",".016",".011",".014",".012",".011",".012",".01",".01",".013",".011",".017",".019",".013",".01",".01",".017",".014",".014",".009",".013",".01",".016",".014",".015",".012",".01",".011",".01",".008",".009",".008",".01",".012",".011","0.010*","0.011**","0.020*",".019",".017",".016",".014",".011",".008",".01",".013",".016",".021",".021",".021",".019",".016",".015",".012","0.011*",".008",".009",".011",".014",".017",".019",".021",".018",".016",".012",".011",".012",".011",".007",".012",".016",".018",".018",".02",".017",".018",".015",".011",".011",".012",".011",".011",".012","0.016**",".018",".019",".014",".015",".013",".01",".008",".008",".006",".01",".012",".015",".015",".0149",".0165",
"¼­»ê","¿ùÆò±Õ","",".019",".016",".013",".013",".01",".011",".01",".014",".012",".017",".018",".018",".014",".018",".012",".013",".017",".013",".009",".009",".012",".016",".016",".019",".02",".019",".018",".016",".022",".016",".012",".014",".017",".02",".023",".024",".026",".021",".018",".019",".018",".02",".008",".011",".015",".017",".02",".021",".019",".021",".015",".019",".012",".011",".013",".013",".017",".021",".023",".019",".021",".018",".02",".016",".014",".012",".009",".016",".03",".027",".031",".028",".022",".021",".022",".027",".016",".014",".011",".013",".014",".023",".029",".029",".028",".026",".028",".02",".015",".015",".009",".013",".015",".015",".015",".016",".021",".018",".018",".015",".014",".011",".01",".01",".013",".018",".023",".02",".022",".019",".018",".016",".011",".01",".008",".009",".011",".014",".019",".018",".02",".017",".015",".011",".011",".011",".01",".007",".01","0.014*",".017",".018",".02",".018",".018",".015",".011",".011",".01",".01",".009",".011",".015",".017",".018",".015",".014",".011",".009",".007",".007",".006",".009",".011",".016",".015",".0153",".0176",
"¾Æ»ê","¿ùÆò±Õ","",".03",".028",".021",".016",".015",".015",".01",".01",".01",".015",".021",".024",".025",".022",".011",".012",".01",".009",".006",".01",".019",".023",".025",".027",".03",".025",".021",".021",".023",".018",".026",".024",".023",".025",".023",".03",".034",".026",".025",".022",".023",".021",".011",".017",".019",".024",".018",".025",".031",".026",".019",".019",".019",".012",".009",".017",".02",".019",".02",".02",".024",".021",".021",".014",".017",".018",".013","0.01**","0.012*",".014",".016",".019",".023",".015",".016",".016",".014",".016",".012",".014",".014",".026",".032",".033","0.033*",".029",".028",".019",".021",".021",".015",".017",".024",".023",".022",".023",".026",".025","0.021**",".017",".013",".012",".009",".01",".012",".017",".025",".022",".024",".022",".019",".017",".014",".011",".009",".01",".012",".016",".02",".021",".022",".019",".016",".012",".011",".01",".01",".008",".012",".018",".02",".022",".021",".018",".018",".014",".012",".012",".01",".01",".01",".015",".019",".021",".022",".018",".017",".014",".01",".008",".008",".008",".011",".013",".018",".02",".0187",".0207",
"³í»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".01",".01",".014",".017",".019",".023",".025",".021",".014",".012",".01",".009",".006",".009",".011",".017",".024",".023",".023",".022",".018",".015",".013",".011",".009",".01",".011",".014",".021",".022",".021",".018",".015",".013",".01",".009",".008",".007",".009",".016",".019",".021",".019",".016",".015",".013",".009",".008",".007",".008",".008",".013",".016",".017",".019",".016",".014",".012",".01",".006",".006",".007",".009",".012",".017",".017",".0164",".0178",
"ÅÂ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".007","0.009*",".009",".012",".013",".014",".014",".013",".01",".009",".01",".006",".007",".008",".011",".014",".013",".013",".012",".013",".012",".009",".007",".006",".007",".007",".008",".012",".012",".015",".013",".012",".009",".009",".009",".008",".006",".008",".012",".015",".012",".014",".014",".014",".011",".008",".008",".007",".007",".007",".009",".012",".013",".013",".011",".011",".009",".007",".005",".006",".005",".008",".01",".014",".012",".013",".0147",
