"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"µµÆò±Õ","¿ùÆò±Õ","","77","62","73","63","67","60","37","37","33","55","91","79","60","93","80","67","72","50","29","27","34","53","50","59","70","61","60","62","62","45","34","21","34","45","59","60","85","64","78","65","67","47","33","36","34","39","53","63","75","65","67","65","70","47","37","28","33","36","51","49","61","81","77","44","52","42","32*","34","31**","52","40","54","53","50","67","66","53","39","23","26","31","37","55","51","56","50","58","54","57","40","28","20","35","32","50","48","54","51","50","55","44","38","30","25","26","39","65","53","70","63","67","43","50","36","24","26","23","33","47","46","46","42","43","43","33","36","18","21","22","36","41","44","43","46","62","41","53","32","19","21","16","30","44","40","44","41","46","40","34","23","23","17","20","26","44","40","48","49",
"Ãµ¾È","¿ùÆò±Õ","","49","43","57","48","54","51","31","32","29","47","77","61","38","64","68","54","69","48","25","24","30","47","45","43","56","49","53","54","63","43","26","23","34","40","50","46","67","54","62","58","65","43","29","31","31","31","42","50","60","63","59","59","64","41","36","25","31","37","45","44","56","78","71","41","47","51","35","38*","31","56","42","51","53","47","64","73","56","45","29","37","37","42","55","48","54","46","60","56","63","43","35","28","39","38*","47","46","55","52","54","54","41","35","24","24","21","32","71","53","74","68","77","48","52","35","28","30","26","35","50","47","49","47","48*","44*","34*","35","22","24","25","43","47","48","48","57","80","47","62","38","23","24","19","34","51*","46","51","48","53","48","37","24","26","20","26","36","51","42","56","62",
"´çÁø","¿ùÆò±Õ","","44","38","54","45","50","43","30","29","32","44","55","55","37","64","60","55","76","44","30","32","35","52","42","35","52","46","44","48","61","39","27","24","35","34","38","37","53","42","46","52","54","39","31","34","32","35","41","45","53","55*","49*","48","61","40","33","26","26","30","32","30","39","65","63","44","45","41","43**","34","32","43","35","41","39","36","59","73","62","54","38","45","48","59","57","46","50","43","59","63","70","45","37","38","49","34*","39**","43**","59*","60","52","57","52","44","26","27","25","39","67","56","75","70","87","59","70","44","30","32","32","47","53","52","53","52","59","54","44","42","28","25","29","47","51","51","53","68","94","56","69","43","29","26","21","36","56**","49","51","53","56","56","45","31","35","21","30","38","50","39","55","60",
"¼­»ê","¿ùÆò±Õ","","40","38","56","47","51","44","27","27","19","30","60","49","30","54","55","51","72","33","25","24","31","39","34","31","42","37","40","43","52","34","22","23","33","31","36","28","42","36","43","44","47","35","30","32","28","28","34","37","41","43","44","46","59","37","32","29","29","32*","33*","38","50","71","69","45","45","38","34**","40","37","53","39","40","41","44","58","68","50","42","27","37","41","37","39","30","38","38","54","61","71","46","30","29","42","38","40","36","46","47","42","45","39","31","22","26","23","29","51","38","50","47","55","40","48","28","26","29","27","37","40","37","42","40","45","43","31","30","22","25","24","34*","37","37","42","51","80","44","63","33","23","24","19","29","41","39","42","40","42","42","32","21","24","18","26","30","40","33","50","50",
"¾Æ»ê","¿ùÆò±Õ","","46","41","61","49","55","45","28","31","57","90","112","50","31","59","66","52","67","42","23","24","29","47","40","44","52","71","88","69","60","39","25","20","29","36","40","34","50","41","52","49","55","41","32","37","34","39","41","46","55","56","54","55","65","40","35","37","40","48","28","25","32","46","58","42","49","34","22","32**","12","23","44","53","52","46","63","69","49","45","32","41","43","44","54","51","66","61","79","69","65","36","40*","31*","43*","57","57","49","58","53","53**","57","49","41","23","27","24","37","72","51","72","65","80","54","63","43","31","32","31","48","55","50","52","49","53","48","42","39","25","25","27","47","50","48","47","59","83","52","68","41","26","27","20","38","51","50","54","51","54","53","39","26","28","21","28","39","52","42","55","62",
"³í»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","","","","32","26","37","39","49","48","53","53","47","52","40","38","24","22","20","33","55","45","65","64","70","39","50","35","26","29","26","34","46","42","44","47","54","48","38","45","24","23","22","37","39","44","43","46","71","41*","59*","33","20","19","16","34","44","42","46","44","45","42","31","20","22","17","22","35","47","41","50","53",
"ÅÂ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","30","41*","35","42","42","48","48","44","48","41","36","27","26","21","26","46","33","56","56","65","40","48","27","26","30","28","38","40","37","41","39","43","42","31","30","21","26","24","33","37","37","43","51","80","45","69","31","26","25","21","29","40","38","40","39","40","40","31","21","30","20","28","29","38","33","51","46",
"º¸·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","22","38","35","46","44","45","41","46","46","38","35*","20","22","19","30","59","42","55","51","57","35","48","29","20","25","23","36","43","39","43","44","46","40","31","32","20","24","24","40","42","42","45","55","89","48","68","32","22","22","18","32","38","40","42","40","43","42","33","20","24","19","27","35","47","37","51","48",
"È«¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","27","45","44","49","45","54","44","50","51","42","38","21","22","20","31","60","43","56","53","62","37","47","29","26","27","26","38","43","38","42","38","43","41","34","33","21","23","23","40","44","40","44","54","82","43","59","29","22","20","15","28","41","42","42","39","44","41","31","21","22","16","24","31","45","37","48","52",
"°øÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","17","30","27","44","42","47","42","44","47","37","33","18","21","21","27","55","44","60","57","64","41","52","37","26","24","22","31","39","40","39","37","40","39","32","34","17","21","21","35","36","40","41","44","64","43","57","33","20","22*","17**","31","40","37","41","41","45","43","34","23","25","17","22","28*","43","37","45","51",
"ºÎ¿©","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","29","37","38","49","50","57","54","47","52","42","39","25","24","21","29","51","40","55","54","56","34","48","31","26","28","24","32","43","40","43","45","47","43","35","37","22","28","25","37","39","41","43","45","85","56","84","47","35","32","17","28","35","34","34","33","35","33","27","20","23","18","21","28","38","34","46","45",
"Ã»¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42*","43","42","42","44","33","29","18","20","19","27","53","42","58","54","61","39","46","31","23","24","18","31","38","36","39","41","46","42","34","34","21","22","19","33","37","38","42","47","71","40","56","29","19","18","15","28","39","39","42","40","44","40","30","20","22","17","20","28","40","37","50","56",
"±Ý»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46*","44","42","40","49","37","33","24","23","19*","23","50","41","55","50","58","36","39","30","18","21","24","36","51","49","50","47","48","48","39","43","23","21","19","31","38","44","43","44","61","36*","52","31","16","17","15","26","40","44","46","40","45","35","32","19","19","15","16","23","41","34*","46","41",
"¿¹»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","21","38","40","49","46","52","46","47","49","43","35","23","25","23","31","62","47","64","59","69","43","53","35","26","25","25","37","45","41","46","43","43","42","35","34","22","24","23","37","42","42","44","54","81","42","55","33","22","22","17","35","44","43","46","42","46","43","32","21","24","17","25","37","48","39","50","50",
"°è·æ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49**","46","32","28","20","20","18","25","47","41","57","51","60","36","46","29","22","24","21","27","41","38","42","41","44","41","30","33","18","22","21","29","31","33","34","43","62","","55","29","18","18","15","24","38","42","41","44","52","48","38","26","29","21","24","30","47","35","35","39",
"¼­Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46**","45","35","32","21","23","21","31","50","38","49","55","62","38","48","28","25","30","26","35","40","35","41","45","48","46","33","32","19","25","24","38","40","40","43","45","81","41","60","29","21","18","17","30","40","37","37","36","40","39","30","19","21","17","23","29","41","38","49","50",
"µµÆò±Õ","¿ùÆò±Õ","","45","40","57","47","52","46","29","30","31","48","71","54","34","61","62","53","72","42","26","26","32","46","40","38","50","48","52","51","59","38","25","23","33","35","41","37","53","43","51","51","55","39","30","33","31","32","39","44","52","54","52","52","62","39","34","28","31","35","35","35","45","67","66","43","46","42","32*","37*","30","47","39","45","45","43","61","71","55","47","31","40","42","46","51","43","50","45","","61","68","43","33","28","40","38","46","44","51","49","48","51","42","36","23","24","22","31","60","45","62","58","67","43","52","34","26","29","27","38","46","42","45","44","48","45","35","35","22","24","24","39","42","42","45","52","79","46","63","34","23","23","18","32","43","42","45","43","46","44","34","22","25","19","25","33","46","38","51","54",
"ÀÓ½Ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","26","30","57","41","56","60","63","41","44","37","23","24","18","23","36","33","34","32","36","41","35","37","17","22","20*","0","0","34**","36","37*","64","39","47","31","18","19","16","24","33","35","36","35","40","34","28","21","21","17","20","29","44","41","51","47",
"ÀüÁÖ","¿ùÆò±Õ","","47","42","53","46","61","58","37*","36","35","52","74","61","49","78","59","56","71","55","32","30","32","42","43","46","64","56","58","55","69","42","29","24","39","44","54","51","78","67","80","69","71","60","35","35","41","42","50","63","77","75","66","65","73","53","37","31","36","37","47","46","54","73","76","45","49","45","32","31","28","54**","43*","61","60","57","69","80","60","51","33","39","42","46","61","55","62","56","72","67","67","49","37","29","40","38","59","48","53","58","57","58","45*","50","28","26","28","38","72","52","66","68","72","47","50","42","27","31","29","39","48","39","45*","39**","44*","42","36","40","18","21","20","33","36","38","42","47","80","47","57","38","18","19","17","32","43","41","43","43","47","44","36","22","23","18","23","28","45","39","49","53",
"±º»ê","¿ùÆò±Õ","","62","51","69","56","65","66","30"," *","32","42","76","62","44","72","67","67","91","51","32","32","36","50","49","48","65","56","57","58","70","42","28","27","39","37","44","37","61","45","54","52","50","37","29","29","31","32","43","46","60","56","50","50","69","40","31","28","32","37","42","45","52","71","73","45","44","40","30","32","27","46**","37*","50","52","50","65","73","58","45","28","38","37","37","45","40","46","42","57","58","65","42","33","30","40","38","48","44","48","51","49","57","45","41","28","29","25","38","58","45","60","61","72","45","61","37","28","30","28","40","49","41","41*","40","44","43","34*","34*","19","22","26","40","40","37","42","46","89","46","63","41","24","21","21","34","44","40","39","40","46","46","35","23","22","19","31","35","48","42","55","53",
"ÀÍ»ê","¿ùÆò±Õ","","56","49","60","56","70","66","47","43","41","53","73","57","41","68","68","66","74","63","35","30","38**","58","56","52","65","54","57","61","76","45","29","27","45","54","59","53","81","62","69","63*","66*","55","35","30","39","44","52","52","61","68","65","65","77","52","40","35","46","51","54","47*","57","75","86","52","58","54","33","33","27**","71","51","59","60","54","68","75","59","53","29","37","47","52","70","63","68","64","83","79","84","54*","30*","22","39","43","52","44","49","50","52","58","41","46","23","24","26","43","73","53","71","68","76","50","57","41","28","30","28","40","50","40*","46","42","46","44","36","36","18","20","23","43","42","42","42","43","75","44","59","37","20","21","19*","36","44","41","43","42","48","47","39","26","25","19","26","38","50*","41","49","53",
"³²¿ø","¿ùÆò±Õ","","54","46","69","49","68","49","35","34","30","44","72","59","44","75","63","61","79","62","43","39","34","50","47","51","54","58","57","51","49","**","**","20*","31","39","47","38","61","50","65","49","59","46","34","38","35","36","44","52","64","58","60","52","64","46","38","30","35","35","46","45","55","75","74","46","51","55","41","34","","50","33","44","44","40","51","63","49","42","32","47","38","38","60","53","57","49","63","52","54","38","30","25","31","29","50","47","67","74","65","60","35","36","22","21","22","31","57","49","62","67","67","46","50","37","21","25","21","23","33","29","30","28","31","32","31","30","17","22","20","27","28","30","35","36","56","36","43","28","17","19","16","25","32","32*","32","31","38","34","31","22","20","16*","22*","23","38","32","41","35",
"Á¤À¾","¿ùÆò±Õ","","56","49","70","55","71","59","28","30","33","72","73","55","38","75","62","60","71","57","34","34","40","57","57","49","69","55","58","54","68","50","28","24","43","47","54","45","63","50","64","59","64","55","33","35","48","48","50","58","71","75","60","59","75","54","36","30","35","37","46","39","53","70","74","43","50","49","38","37","","61*","42","55","57","52","66","78","62","49","","","33","36","50","45","50","40","55","58","59","37","23","22","35","36","48","39","54","55","54","55","40","40","23","26","25","33","61","47","56","59","65","41","46","41","31","33","29","35","39","32","37","30","36","34","32","38","21","27","26","37","36","32","37","41","70","38","52","36","22","22","18","29","35","33","37","38","40","39","32","23","26","20","27","31","42","37","49","48",
"°íÃ¢","¿ùÆò±Õ","","","","","","","","","","","37","61","44","31","52","46","43","50","35","18","18","20","39","43","44","67","55","59","52","62","41","24","22","34","37","50","44","72","56","67","57","64","47","34","34","39","39","45","53","62","74","57","56","73","45","30","28","31","31*","30","35","53","68","74","45","45","42","33","35","","58","46","48","48","50","57","78","57","44","22","28","37**","42**","56","49","56","45*","58","60","53","32","24","23","36","38","46","44","53","53","51","52","41","38","15","15","22","42","73","55*","60","63","69","44","50","35","28","29","27","32","36","32","35","32","33","33","28","27","18","24","19*","26**","28**","24","33","37","75","39","55","30","19","19","17","26","35","33","33","33","36","36","29","20","20","16","21","26","36","33","45","43",
"ºÎ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","48","36","36","35","59","47","51","50","47","59","71","57","47","25","34","37","43","53","44","46","40","57","61","68","43","28","26","40","44","56","45","71","73","68","58","42","41","23","24","28","42","69","49","61","61","73","46","59","41","33","35","32","40","42","33","36","33","39","40","33","34","19","23","27","42","41","35","45*","44","85","42","59","31","22","22","21","38","45","41","42","42","43","43","35","21","21","20","32","37","45","40","51","54",
"±èÁ¦","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","46","61","74","58","50","28","37","40","45","54","45","49","43","61","58","64","46","29","28","38","41","52","42","63","66","66","73","59","64","40","20","21","29","63","49","61","62","70","46","54","42","29","30","27","39","46","39","44","38","42","40","33","41","22","26","28","41","41","38","45","46","88","47","64","40","21","22","19","37","45","41","42","42","45","46","36","24","22","20","32","38","48","40","47","49",
"¿ÏÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","55","56","35","34","18","18","18","27","59","41","60","60","65","43","48","37","25","24","21","28","39","35","40","39","46","45","39","43","19","22","23","35","35","38","40","43","71","43","55","36","17","17","17","28","37","38","39","38","43","39","31","20","24","18","20","23","36","33","43","46",
"Áø¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","53","54","30","29","21","19","19","24","52","38","55","55","62","39","41","37","24","24","19","24","38","33","34","34","39","42","38","43","19","22","21","28","30","31","34","36","58","37","46","32","23","25","21","27","34","31","34","34","43","39","34","22","19","19","18","21","32","30","39","38",
"¹«ÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","17","21","44","35","49","49","51","31","35","26","18","18","17","19","27","27","27","26","33","35","30","33","16","18","15","22","25","31","35","34","57","37","46","30","21","21","17","21","29","33","39","28","32","29","27*","21","22","17","16","18","30","32","40","38",
"¼øÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","39","49","55","57","36","41","30","21","28","26","29","35","33","36","34","37","40","34","33","14","17","20","31","35","37","41","44","73","46","53","34","19","18","18","26","36","36","36","31","35","33","31","23","21","16","19","27","37","35","42","39",
"Àå¼ö","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","52","55","59","39","40","28","14*","26","30","","51","46","53**","","39**","39","31","34","14","19","19","24","30","29","34","33","47","35","43","29","16","18","16","23","31","31","35","31","36","29","27","19","15","13","14","22","34","33","40","37",
"µµÆò±Õ","¿ùÆò±Õ","","55","47","62","52","66","61","36","35","34","49","73","58","43","72","62","61","76","54","32","31","34","50","49","48","65","55","58","57","69","43","28","25","40","44","52","46","72","57","67","59","62","50","33","33","38","40","48","54","66","67","60","59","73","48","36","31","37","40","46","44","54","73","77","47","50","47","33","33","29*","60*","43","54","54","51","64","75","58","48","29","37","41","44","57","51","56","50","66","64","67","44","31","27","38","39","52","44","54","58","55","58","42","43","25","23","24","35","63","47","61","62","68","44","50","38","26","29","26","34","43","36","40","36","41","41","34","36","18","22","23","35","36","36","40","42","75","43","56","36","20","20","18","31","40","38","39","39","43","41","34","23","23","18","25","31","43","38","48","49",
"È­¼ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","36","42","33","22","24","20","27","33","26","34","37","35","38","27","25","15","22","20","26","26","26","30","31","58","34","43","25","17","18","16","23","30","29","36","35","34","29","29","21","20","18","20","20","28","30","41","31",
"¿©¼ö","¿ùÆò±Õ","","47","40","61","41","53","35","27","30","30","37","61","51","37","55","45","45","69","38","30","30","29","37","35","35","43","40","42","40","48","30","26","23","27","33","37","25","43","33","48","36","46","28","27","29","26","28","33","36","51","38","42","40","53","36","28","27","28","26","29","30","34","52","45","34","39","36","31*","30","22*","37","24","33","34","37","43","52","47","28","22","30","28","29","35","29","33","30","39","42","50","30","27","22","28","22","38","31","34","39","34","49","32","31","26","21","21","27","41","35","40","45","42","31","39","30","23","27","23","24","34","26","27","28","28","32","27","24","16","30","22","25","26","24","31","30","54","30","42","23","18","18","16","23","30","27","29","29","34","28","28","18","19","17","20","20","30","30","41","31",
"±¤¾ç","¿ùÆò±Õ","","47","42","63","41","50","39","32","37","31","37","61","55","39","65","52","54","72","54","44","37","32","36","35","35","42","38","43","43","52","38","35","29","32","36","42","29","49","41","61","45","61","42","42","44","34","32","38","44","57","47","48","48","61","45","37","29","32","29*","31","31","40","55","51","38","45","45","35","36*","26","41","28","36","40","41","48","51","47","37","29","34","31","30","38","35","39","37","44","47","51","40","35","26","30","23","37","34","36","42*","38*","50*","36","37","32","29","27","32*","38*","32*","38*","45","44","33","40","33","23","24","21","21","31","26","25","29","29","32","29","26","17","29","20*","25","29","30","36","36","59","36","49","29","20*","20*","17*","22*","32*","30*","30","28","36","32","31","22","22","18","17","18","28","27","37","30",
"¼øÃµ","¿ùÆò±Õ","","43","36","56","36","49","34","24","25","24","31","51","41","25","47","40","40","60","38","29","29","30","38","34","31","40","37","39","39","47","33","26","24","29","35","40","27","49","38","54","40","53","35","32","32","28","28","31","33","47","40","41","37","49","35","28","22","27","27","29","28","33","50","45","35","37","39","29*","28*","24","39","28","36","35","38","43","52","45","31","23","31","30","30","36","30","33","29","37","44","51","33","29","24","28","24*","38*","32*","36","43","39","53","36","33","25","23*","20*","28","44","37","40","45","43","31","38","29","21","29","21","22","34","27","27","28","28","31","28","25","17","26","22","24*","26*","25","33","32","58","33","36","26","18","18","16","22","30","25","25","26","32","27","27","18","18","16","18","18","28","24","35","28",
"¸ñÆ÷","¿ùÆò±Õ","","44","38*","46","36","53","47","29*","22","28","31","52","44","30","50","42","44","58","32","31","21","19","30","38","31","49","38","48","32","39","27","21","21","41","38","43","37","56","31","46","38","45","35","36","33","27","28","35","38","47","47","44","50","72","50","38","26","24","29","33","32","39","46","50","41","36","36","30","32*","25","53*","37","42","42","44","51","59","47","35","25","33","36**","35**","41","36","41","38","49","51","54","34","32","30","36","34","44","40","43","41","39","52","37","38","30","26*","25","32","51","46","50","55","63","38","50","32","28*","33","28","34","39","32","38","36","36","37","28","26","18","32","27","32","32","31","38","43","88","39","52","29","22","21","18","26","38","34","32","35","35","35","29","21","22","20","26","24","32","31","49","37",
"¿µ¾Ï","¿ùÆò±Õ","","48","43","50","37","49**","38**","","37","33","42","70","55","33","64","52","56","70","49","38","36","35","41","41","40","57","45","52","38","50","31","27","28","32","37","39","29","51","37","51","45","50","36","37","30","28","30","37","41","50","43","44","42","55","38","35","28","33","33","36*","48*","55","68","73","57","53","55","54","45","39**","60","44","43","40","45","53","58","49","39","31","34","33","33","42","38","41","38","53","50","51","35","37","30","35","31","45","40","44","45","41","47","37","36","31","28","24","32","51","42","47","49","59","37","46","31","33","36","28","35","42","41","42","39","39","40","33","33","21","35","27","31","31","32","36","37","68**","33**","54","28","17*","17**","18**","29**","39","41","38","41","42","40","35","24","22","21","26","28","37","34","48","42",
"³ªÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","45","44","52","35*","41","19","20","27","34","52","33","39","44","56","41","45","40","23","25","18","25","34","27","30","25","28","30","25","24","13","19","20","32","30","28","28","31","58","31","44","24","15","14","12","19","30","32","29","30","32","32","25","18","17","15","21","23","31","29","43","39",
"´ã¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","44","46","53","41","40","22","21","27","30","53","44","55","58","63","37","42","42","31","26","21","27","39","27","29*","36","42","46","43","42","26","32","26","39","39","36","38","43","73","45","37","37","24","23","22","33","41","36","33","34","40","37","34","21","18","15","19","23","36","32","46","44",
"Àå¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","44","44","50","35","32","21","17*","22","31","51","34","50","52","58","41","45","33","20","20","21","31","39","34","37","31","35","36","32","32","18","23","23","34","33","32","34","39","69","43","53","33","23","22","20","27","34","35","33","35","40","36","28","21","21","17","18","23","33","31","42","39",
"ÇØ³²","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","23","21","23","32","45","32","40","43","52","34","45","35","23","27","23","32","35","28","33","33","33","36","32","27","15","26","19*","34","28","28","32","36","70","36","50","27","20","22","19","27","38","37","32","37","38","37","32","20","19","17","19","18","24","22","36","30",
